T,w,int
110,0.6000000000000014,0.26924053484265115
110,0.7000000000000011,0.2649006986225114
110,0.8000000000000007,0.2679859731805644
110,0.9000000000000004,0.22561924030195898
110,1,0.24780705876078274
110,1.1000000000000014,0.20857639838947595
110,1.200000000000001,0.21080955086271613
110,1.3000000000000007,0.19968005852940318
110,1.4000000000000004,0.1629281653522704
110,1.5,0.1479728281228385
110,1.6000000000000014,0.12839234161005966
110,1.700000000000001,0.12933252926100278
110,1.8000000000000007,0.11674943350052276
110,1.9000000000000004,0.12248567435329359
110,2,0.07335820601727314
110,2.1000000000000014,0.09950572064507576
110,2.200000000000001,0.06038968919109755
110,2.3000000000000007,0.05414189710438894
110,2.4000000000000004,0.07442159030097568
110,2.5,0.05331372448403714
110,2.6000000000000014,0.028517513541417974
110,2.700000000000001,0.017013654827482436
110,2.8000000000000007,0.016606665124285047
110,2.9000000000000004,0.02897346626866119
110,3,0.011169950317266369
110,3.1000000000000014,-5.539849428620007e-4
110,3.200000000000001,0.013765450037971218
110,3.3000000000000007,0.00893157279205221
110,3.4000000000000004,0.025786746012571124
110,3.5,0.008924875995567703
110,3.6000000000000014,-0.004087348533957939
110,3.700000000000001,0.008047875988192503
110,3.8000000000000007,0.02087389467173722
110,3.9000000000000004,0.01991903896503764
110,4,0.01664352119333245
110,4.100000000000001,0.012951010552441768
110,4.200000000000001,0.011242417216364702
110,4.300000000000001,0.006941344405836608
110,4.4,-0.018807754562956202
110,4.5,0.016406080376334457
110,4.600000000000001,0.017888828054663946
110,4.700000000000001,0.0112885083658379
110,4.800000000000001,0.007632624395268712
110,4.9,0.006154270977002215
110,5,0.005964788993400316
110,5.100000000000001,0.009960288084468551
110,5.200000000000001,0.01765125661977714
110,5.300000000000001,0.003246831843234445
110,5.4,0.001855068149969383
110,5.5,-0.006532397120081501
110,5.600000000000001,-0.014409104360504955
110,5.700000000000001,-0.002880753258524492
110,5.800000000000001,-0.01896000410771677
110,5.9,-0.008093199950868095
110,6,1.8103127842353933e-4
110,6.100000000000001,0.004371935675663399
110,6.199999999999999,0.006929815865979184
110,6.300000000000001,-0.003762888087653609
110,6.400000000000002,-0.006024088686760586
110,6.5,0.017357896613382696
110,6.600000000000001,0.01112775810372406
110,6.699999999999999,0.004877933403624279
110,6.800000000000001,0.0013347672431577337
110,6.900000000000002,0.010640409658806284
110,7,0.00675028944437428
110,7.100000000000001,0.0039299473992745245
110,7.199999999999999,-0.01779494053065876
110,7.300000000000001,0.007046044688870727
110,7.400000000000002,-0.015705851038651165
110,7.5,6.299517223841568e-4
110,7.600000000000001,0.005825866716667892
110,7.699999999999999,-0.01831245162511131
110,7.800000000000001,0.006052405621699119
110,7.900000000000002,-0.014407003913341872
110,8,0.0037067560482200324
110,8.100000000000001,-0.01987226405773077
110,8.2,-0.012289363576727443
110,8.3,0.004648500339321537
110,8.400000000000002,0.018663851229136618
110,8.5,-0.013731118877150509
110,8.600000000000001,-0.019898742937931417
110,8.7,0.01677984326435164
110,8.8,0.002618254260589317
110,8.900000000000002,0.002519200132182759
110,9,0.013373498310080462
110,9.100000000000001,0.01079175408469806
110,9.200000000000003,0.0033794676260277285
110,9.3,0.012540853937784088
110,9.400000000000002,0.0019622992453666326
110,9.5,-0.0076179645019208795
110,9.600000000000001,-0.013810105770543084
110,9.700000000000003,-0.008166432222192915
110,9.8,0.018896796284331642
110,9.900000000000002,-0.009273892138104558
110,10,0.007675268184420442
120,-10,0.003628490372727583
120,-9.9,4.2082429117487895e-4
120,-9.8,-0.010467384165767485
120,-9.7,0.019446673733720395
120,-9.6,0.012332337153391795
120,-9.5,0.00694124863046379
120,-9.4,0.005498441360117479
120,-9.3,0.0013063616595762695
120,-9.2,-0.01352422187389182
120,-9.1,-0.007072770122135796
120,-9,0.006327393059022297
120,-8.9,-0.01069997371251156
120,-8.8,0.018963191019983498
120,-8.7,0.002977953603969457
120,-8.6,0.009378520697702685
120,-8.5,0.004747002302540345
120,-8.4,-0.006266737473163931
120,-8.3,0.005835570816079723
120,-8.2,9.642952591948651e-4
120,-8.1,-0.015340666724929045
120,-8,-0.011533322530062597
120,-7.9,0.011205879394881494
120,-7.8,-0.00866567040373803
120,-7.699999999999999,0.014220282369632005
120,-7.6,-0.010014002529322195
120,-7.5,-0.011622436368735604
120,-7.4,-7.252894015990147e-4
120,-7.3,0.0014816731289450447
120,-7.199999999999999,0.014481554731913697
120,-7.1,-0.011404241658924143
120,-7,0.013858068260223505
120,-6.9,-0.01222907528554244
120,-6.8,-0.003746045333954755
120,-6.699999999999999,0.01209106082570395
120,-6.6,-0.014601361816934546
120,-6.5,0.010410201705496988
120,-6.4,-0.016908140469814932
120,-6.3,0.006309414413886329
120,-6.199999999999999,-0.018841395862472528
120,-6.1,-0.009691526358808223
120,-6,-0.016069788527398817
120,-5.8999999999999995,-0.012905148448318785
120,-5.8,-0.017184551673722428
120,-5.7,0.01060964137545224
120,-5.6,-0.014748595133858206
120,-5.5,0.019020203434390662
120,-5.3999999999999995,0.01582413108804619
120,-5.3,-0.010754675967633989
120,-5.199999999999999,-0.01770463815839403
120,-5.1,0.0073949480210620325
120,-5,0.006078575715249399
120,-4.8999999999999995,0.012236326538642268
120,-4.8,0.005057651499579499
120,-4.699999999999999,-0.015943885995581695
120,-4.6,-0.017002575320797693
120,-4.5,0.003933533693399856
120,-4.3999999999999995,0.013391270584516285
120,-4.3,-0.0033167752857068914
120,-4.199999999999999,0.002381570334242269
120,-4.1,-8.943642751400773e-4
120,-4,0.0015408548346316853
120,-3.8999999999999995,0.02519697592371334
120,-3.8,0.01965987114937196
120,-3.6999999999999993,0.010520285165476059
120,-3.5999999999999996,-0.004017720103277016
120,-3.5,-0.006251174122719352
120,-3.3999999999999995,0.010215401923634229
120,-3.3,0.00711076833814
120,-3.1999999999999993,6.610102445097216e-4
120,-3.0999999999999996,0.020497477680699875
120,-3,0.007863414855612628
120,-2.8999999999999995,0.03151499763573347
120,-2.8,0.04082791310719512
120,-2.6999999999999993,0.06167822173348231
120,-2.5999999999999996,0.06494685098606524
120,-2.5,0.06013196236927311
120,-2.3999999999999995,0.08328379310458696
120,-2.3,0.05268457707397897
120,-2.1999999999999993,0.06792149640053503
120,-2.0999999999999996,0.11037145575933548
120,-2,0.1145395284854226
120,-1.9000000000000004,0.09735286167856654
120,-1.799999999999999,0.11994400293342732
120,-1.6999999999999993,0.12173836181970817
120,-1.5999999999999996,0.13813009233364756
120,-1.5,0.17370307200295887
120,-1.4000000000000004,0.17762352362508937
120,-1.299999999999999,0.16755730719980358
120,-1.1999999999999993,0.2010512749116596
120,-1.0999999999999996,0.216841870324594
120,-1,0.2332384896931825
120,-0.9000000000000004,0.2527632100781022
120,-0.7999999999999989,0.2455741144856749
120,-0.6999999999999993,0.24765879181877792
120,-0.5999999999999996,0.2678066001212205
120,-0.5,0.2763976020400275
120,-0.3999999999999986,0.2884081819037907
120,-0.29999999999999893,0.28673802938606596
120,-0.1999999999999993,0.28544148932556224
120,-0.09999999999999964,0.301023654928794
120,0,0.29091528860091365
120,0.10000000000000142,0.2902075627822334
120,0.20000000000000107,0.2962484389950574
120,0.3000000000000007,0.26352674748111515
120,0.40000000000000036,0.26197135053006926
120,0.5,0.26355436627164974
120,0.6000000000000014,0.2533732422193491
120,0.7000000000000011,0.257207921628962
120,0.8000000000000007,0.23243442229464015
120,0.9000000000000004,0.21618613642580495
120,1,0.20995877577938415
120,1.1000000000000014,0.22895237477673291
120,1.200000000000001,0.18112645807785036
120,1.3000000000000007,0.1697679045584474
120,1.4000000000000004,0.16494979226264223
120,1.5,0.14550287197982928
120,1.6000000000000014,0.16500970026628944
120,1.700000000000001,0.151484925552332
120,1.8000000000000007,0.11691999733224454
120,1.9000000000000004,0.11807559403624733
120,2,0.08569846642765927
120,2.1000000000000014,0.0767921902468093
120,2.200000000000001,0.08262412788711464
120,2.3000000000000007,0.07766618873372924
120,2.4000000000000004,0.06982845155313401
120,2.5,0.044058452663088846
120,2.6000000000000014,0.06397788775231109
120,2.700000000000001,0.027663091537715505
120,2.8000000000000007,0.026826444407769597
120,2.9000000000000004,0.030945883965816448
120,3,0.030605638474164715
120,3.1000000000000014,0.03863547319758119
120,3.200000000000001,0.00739562345260986
120,3.3000000000000007,0.022338328608717647
120,3.4000000000000004,0.021143506545923757
120,3.5,-0.00797599293726522
120,3.6000000000000014,7.69030077369736e-4
120,3.700000000000001,0.013309572211074061
120,3.8000000000000007,0.017274952807958814
120,3.9000000000000004,0.0019129455160461686
120,4,-0.011423977407946585
120,4.100000000000001,0.003545396171408369
120,4.200000000000001,0.01956181612301019
120,4.300000000000001,0.020535381114973644
120,4.4,-0.014398835941128375
120,4.5,-0.008188812711540035
120,4.600000000000001,-0.006340521469386951
120,4.700000000000001,-0.012066816641524385
120,4.800000000000001,0.013583415566305468
120,4.9,-0.012565357613692662
120,5,0.0076490641346331645
120,5.100000000000001,-0.005726128559074985
120,5.200000000000001,-0.016345947803420958
120,5.300000000000001,-0.005390851600110795
120,5.4,-0.009045153644221074
120,5.5,-0.0116146325334034
120,5.600000000000001,-0.0010989354368917941
120,5.700000000000001,0.013210749209359248
120,5.800000000000001,0.011434741347315744
120,5.9,0.01988485415103977
120,6,-0.0027092717724884687
120,6.100000000000001,-0.008603523792560045
120,6.199999999999999,0.018027057647633085
120,6.300000000000001,0.01923825672933664
120,6.400000000000002,-0.007974814706023133
120,6.5,0.011634142983209573
120,6.600000000000001,-0.006397718033007583
120,6.699999999999999,-0.004636781471701056
120,6.800000000000001,-0.012394366440984668
120,6.900000000000002,-0.015015478015813658
120,7,-0.01422383260834134
120,7.100000000000001,5.132850071508477e-4
120,7.199999999999999,0.015469257954695122
120,7.300000000000001,0.012621610693675688
120,7.400000000000002,-0.019439453440719096
120,7.5,0.01267380597452623
120,7.600000000000001,-0.01527808299416213
120,7.699999999999999,0.012511308518577095
120,7.800000000000001,0.01544733057218372
120,7.900000000000002,0.010435359916634926
120,8,0.01683501372094293
120,8.100000000000001,0.007198615017718245
120,8.2,0.014127935618611474
120,8.3,0.010153793471063127
120,8.400000000000002,0.007171653131987721
120,8.5,0.009236909375397366
120,8.600000000000001,0.016307237930943293
120,8.7,-0.009512811718030329
120,8.8,-0.007658004411815198
120,8.900000000000002,-0.0048889968086259575
120,9,0.0074529108073185584
120,9.100000000000001,-0.006322043874929466
120,9.200000000000003,0.0029034820822502476
120,9.3,0.010020579715405676
120,9.400000000000002,-0.006794428289710001
120,9.5,0.013146671126886916
120,9.600000000000001,-0.019473807085989166
120,9.700000000000003,-0.013925288156068114
120,9.8,-0.01708043217347925
120,9.900000000000002,0.007063216736530531
120,10,0.00932612669763989
130,-10,0.013473560821931628
130,-9.9,0.01033502915092519
130,-9.8,0.01540757528602738
130,-9.7,7.89324638121815e-4
130,-9.6,-0.005556464021018938
130,-9.5,0.006406374410950067
130,-9.4,0.0025494882283717516
130,-9.3,-0.01353073740171298
130,-9.2,-0.012191016112162868
130,-9.1,0.016896047571481748
130,-9,-0.002510683555400239
130,-8.9,-0.011764901236702797
130,-8.8,-0.0021099165919041913
130,-8.7,-0.018237985772606897
130,-8.6,0.019724168514667323
130,-8.5,-0.004134154464043247
130,-8.4,0.014445243331684957
130,-8.3,-0.018394413716091802
130,-8.2,-0.0034516468548028032
130,-8.1,-0.010752091267073579
130,-8,0.016487649046687213
130,-7.9,-0.007406091477795611
130,-7.8,-0.010979436109977125
130,-7.699999999999999,0.018862064549471057
130,-7.6,-0.014926214358300886
130,-7.5,-0.002143821265878553
130,-7.4,0.01050544616150327
130,-7.3,0.010707096240308698
130,-7.199999999999999,0.01119484833659002
130,-7.1,0.008568016802172895
130,-7,-0.0014851566768063892
130,-6.9,-0.010189648193506692
130,-6.8,0.0055460805000983535
130,-6.699999999999999,-0.0046352192661821105
130,-6.6,-0.00943809222157208
130,-6.5,0.0016113123078168993
130,-6.4,-0.00522501977313984
130,-6.3,-0.009475114486404831
130,-6.199999999999999,0.009993904367267192
130,-6.1,0.00656581801696911
130,-6,-0.004733087932338
130,-5.8999999999999995,0.0029074235576312347
130,-5.8,0.011032040214085721
130,-5.7,0.01866229766522359
130,-5.6,0.014509448034305927
130,-5.5,0.007194918834237851
130,-5.3999999999999995,0.006395439655580458
130,-5.3,-0.007644502266135954
130,-5.199999999999999,-0.0021147984287338373
130,-5.1,0.0037213134612195725
130,-5,7.224151450556211e-4
130,-4.8999999999999995,0.0011417024026088981
130,-4.8,-9.075108161287638e-4
130,-4.699999999999999,-0.015314599405652827
130,-4.6,0.015574377153486777
130,-4.5,0.014715709093114974
130,-4.3999999999999995,7.056862709448725e-4
130,-4.3,-0.003585640106421867
130,-4.199999999999999,0.012311869288556893
130,-4.1,0.0029538578016589778
130,-4,0.021787801884982763
130,-3.8999999999999995,0.015038989471618821
130,-3.8,-0.006363700768439473
130,-3.6999999999999993,0.01069392954855485
130,-3.5999999999999996,0.008197779344037787
130,-3.5,0.02127152140078352
130,-3.3999999999999995,0.0012919205573908195
130,-3.3,0.014821364437854761
130,-3.1999999999999993,0.00682295397277367
130,-3.0999999999999996,0.034235031474336985
130,-3,0.04293724345383054
130,-2.8999999999999995,0.0337936922671046
130,-2.8,0.05964613790872464
130,-2.6999999999999993,0.06213515672085765
130,-2.5999999999999996,0.0646112836328302
130,-2.5,0.04857227032314166
130,-2.3999999999999995,0.05849845008146965
130,-2.3,0.06384988455658418
130,-2.1999999999999993,0.10255734200617626
130,-2.0999999999999996,0.10907978730594602
130,-2,0.09038840138471343
130,-1.9000000000000004,0.1353693069970214
130,-1.799999999999999,0.1162887862050885
130,-1.6999999999999993,0.1255828930743975
130,-1.5999999999999996,0.15735301536037274
130,-1.5,0.1586281889873714
130,-1.4000000000000004,0.18318438654243888
130,-1.299999999999999,0.2032393142929048
130,-1.1999999999999993,0.1753395737120585
130,-1.0999999999999996,0.21275633903743946
130,-1,0.21007284047995442
130,-0.9000000000000004,0.22935977818540235
130,-0.7999999999999989,0.23424071212511235
130,-0.6999999999999993,0.22969813889319693
130,-0.5999999999999996,0.25107652942097763
130,-0.5,0.2712143048820231
130,-0.3999999999999986,0.26637623555031087
130,-0.29999999999999893,0.2767987678835277
130,-0.1999999999999993,0.2851705835241653
130,-0.09999999999999964,0.28382183388507376
130,0,0.27474159012162425
130,0.10000000000000142,0.2673313116438539
130,0.20000000000000107,0.28256909397838775
130,0.3000000000000007,0.25227768665013045
130,0.40000000000000036,0.2414082279242988
130,0.5,0.2646255668242607
130,0.6000000000000014,0.2525116060712096
130,0.7000000000000011,0.2266500245543071
130,0.8000000000000007,0.21862000542904894
130,0.9000000000000004,0.2203902886072447
130,1,0.19620124923047358
130,1.1000000000000014,0.21871041685866424
130,1.200000000000001,0.18413886736796042
130,1.3000000000000007,0.1773049244818954
130,1.4000000000000004,0.15656597697585764
130,1.5,0.1636470115940244
130,1.6000000000000014,0.13482218572399243
130,1.700000000000001,0.1320152553291063
130,1.8000000000000007,0.14482703696060698
130,1.9000000000000004,0.12838529691900846
130,2,0.10620732331766405
130,2.1000000000000014,0.08445860951525938
130,2.200000000000001,0.10581103432020486
130,2.3000000000000007,0.07047371824828541
130,2.4000000000000004,0.07894483759221632
130,2.5,0.06305151029731258
130,2.6000000000000014,0.07022675559753208
130,2.700000000000001,0.06401066355591585
130,2.8000000000000007,0.0638169833297557
130,2.9000000000000004,0.027683111163392227
130,3,0.015335435721695486
130,3.1000000000000014,0.04159307138989861
130,3.200000000000001,0.011895143747137852
130,3.3000000000000007,0.011921476568720198
130,3.4000000000000004,0.02960519111319994
130,3.5,0.01263694770460234
130,3.6000000000000014,0.024341836250961396
130,3.700000000000001,0.022811358859010727
130,3.8000000000000007,0.0032121176361158393
130,3.9000000000000004,-0.011304415458466133
130,4,-0.003791094238933146
130,4.100000000000001,-0.012455753550129088
130,4.200000000000001,0.015678567678429782
130,4.300000000000001,-0.00652169281437712
130,4.4,0.007757407942541036
130,4.5,-0.012798951004543662
130,4.600000000000001,0.009236130092711015
130,4.700000000000001,-7.828684147959456e-4
130,4.800000000000001,0.002378224750040258
130,4.9,-0.0035217479893542266
130,5,-0.006246159369556935
130,5.100000000000001,0.00942336035289397
130,5.200000000000001,0.012719862803573715
130,5.300000000000001,-0.004176024316635871
130,5.4,-0.011688097481555408
130,5.5,-0.014327504334406459
130,5.600000000000001,-0.01847151475251758
130,5.700000000000001,0.0011318709748686386
130,5.800000000000001,0.00884634009740665
130,5.9,0.015908904982648353
130,6,0.010319928285087467
130,6.100000000000001,-0.017552943515039537
130,6.199999999999999,-0.014395962949664293
130,6.300000000000001,-0.017584744795450143
130,6.400000000000002,0.003721189329729192
130,6.5,0.010794758867871916
130,6.600000000000001,0.01817289423470291
130,6.699999999999999,0.008734896099650932
130,6.800000000000001,-0.002419595595238324
130,6.900000000000002,0.0090810309190171
130,7,-0.0034047173793240173
130,7.100000000000001,-0.002284960682291749
130,7.199999999999999,0.01658472108872005
130,7.300000000000001,-0.008276702038186973
130,7.400000000000002,0.019055957201296762
130,7.5,-0.013456236921580905
130,7.600000000000001,0.016467145634352243
130,7.699999999999999,-0.017831370230992523
130,7.800000000000001,-0.013319813967885733
130,7.900000000000002,-0.016609795402809154
130,8,0.006242419184056847
130,8.100000000000001,0.018379570628588967
130,8.2,0.0073268689497561915
130,8.3,-0.011801099120571307
130,8.400000000000002,0.005571694423525824
130,8.5,-0.016418745978660453
130,8.600000000000001,-0.018923775471912454
130,8.7,0.004810282029616666
130,8.8,-3.917456417149606e-4
130,8.900000000000002,-0.0016446949197697616
130,9,6.027525266422202e-5
130,9.100000000000001,-0.009337605780182796
130,9.200000000000003,-0.004476442082493702
130,9.3,0.015022047154809984
130,9.400000000000002,-5.629650032162555e-4
130,9.5,-0.0020280505016069383
130,9.600000000000001,-0.013896270005888537
130,9.700000000000003,-0.008007191543779282
130,9.8,0.017271149355020714
130,9.900000000000002,0.016593598417572294
130,10,-0.01019058978863451
140,-10,0.014550517012191844
140,-9.9,0.004335114727355891
140,-9.8,0.010953452267999444
140,-9.7,0.015254667505962789
140,-9.6,-0.009878912898463738
140,-9.5,-0.0038553335856484185
140,-9.4,9.323865942238547e-4
140,-9.3,-0.01433578600975013
140,-9.2,-0.01168440423293328
140,-9.1,0.0016841206836699402
140,-9,0.0048266811904298336
140,-8.9,-0.006972203105549275
140,-8.8,-0.001846721800759848
140,-8.7,0.013520076049317072
140,-8.6,0.010436528413940008
140,-8.5,0.013238896311780346
140,-8.4,-0.006065828527957463
140,-8.3,-0.008301380114189993
140,-8.2,0.0032293953765642203
140,-8.1,-0.019067046183217518
140,-8,0.013539339672163923
140,-7.9,-0.009311341507762394
140,-7.8,5.0331914246341e-4
140,-7.699999999999999,0.008134554583944142
140,-7.6,-0.01567760182613372
140,-7.5,0.018886950081013085
140,-7.4,-0.00576642072310211
140,-7.3,-0.010279862310676964
140,-7.199999999999999,-0.007396566866550061
140,-7.1,-0.009830131887548799
140,-7,-0.011728747369530487
140,-6.9,-0.008295928768125986
140,-6.8,0.004744116898841633
140,-6.699999999999999,0.013143024193837501
140,-6.6,-0.010513535651981038
140,-6.5,0.005030549815587577
140,-6.4,-0.01945689529910004
140,-6.3,0.013926080811088913
140,-6.199999999999999,-0.009343739910932507
140,-6.1,0.01627943896831662
140,-6,0.0026795333499534937
140,-5.8999999999999995,0.011921276809349929
140,-5.8,-0.0069641109140917475
140,-5.7,0.011996145812752192
140,-5.6,0.01764389114294392
140,-5.5,-0.00984229108194619
140,-5.3999999999999995,-0.009408830271574634
140,-5.3,-0.015371570095994859
140,-5.199999999999999,0.020453447421875357
140,-5.1,0.015310766870261089
140,-5,0.008082415577966356
140,-4.8999999999999995,-0.009814046543451879
140,-4.8,0.0015305146298253928
140,-4.699999999999999,-0.007250276979810941
140,-4.6,0.005198464818349676
140,-4.5,0.00943408848416873
140,-4.3999999999999995,0.02071314439598753
140,-4.3,-0.014937805598158355
140,-4.199999999999999,0.0021600728922775807
140,-4.1,0.019746311406275006
140,-4,0.024618000877105934
140,-3.8999999999999995,0.024155282879134442
140,-3.8,0.03000395778541408
140,-3.6999999999999993,0.021282229848696342
140,-3.5999999999999996,0.02725666276899305
140,-3.5,0.031146283727353345
140,-3.3999999999999995,0.0030754082837570543
140,-3.3,0.03764120277269956
140,-3.1999999999999993,0.010832550588841146
140,-3.0999999999999996,0.04088041530262254
140,-3,0.043701495524754705
140,-2.8999999999999995,0.044314061248180756
140,-2.8,0.049278303629349
140,-2.6999999999999993,0.050255032127587404
140,-2.5999999999999996,0.06778055283613528
140,-2.5,0.049258477147170104
140,-2.3999999999999995,0.0779822608034687
140,-2.3,0.07619122313591514
140,-2.1999999999999993,0.10667857073152699
140,-2.0999999999999996,0.09497731930216319
140,-2,0.10878188584330052
140,-1.9000000000000004,0.10479861521385965
140,-1.799999999999999,0.117952262182771
140,-1.6999999999999993,0.12897311822312735
140,-1.5999999999999996,0.1657313156405128
140,-1.5,0.16567804375935488
140,-1.4000000000000004,0.1751918485005754
140,-1.299999999999999,0.1652933145046278
140,-1.1999999999999993,0.18677671881245225
140,-1.0999999999999996,0.19874136284058558
140,-1,0.21406234322314227
140,-0.9000000000000004,0.22514372383270367
140,-0.7999999999999989,0.2335294624193475
140,-0.6999999999999993,0.23965379216527222
140,-0.5999999999999996,0.23402440309005101
140,-0.5,0.24301834052756127
140,-0.3999999999999986,0.2567228971830268
140,-0.29999999999999893,0.2625149474360763
140,-0.1999999999999993,0.27131058238471145
140,-0.09999999999999964,0.24837090295705436
140,0,0.264576717356843
140,0.10000000000000142,0.2693619872346842
140,0.20000000000000107,0.24179708110193004
140,0.3000000000000007,0.2480496361919461
140,0.40000000000000036,0.23568912006343493
140,0.5,0.24184180740594563
140,0.6000000000000014,0.23700186785722382
140,0.7000000000000011,0.25352995386166144
140,0.8000000000000007,0.23216289817904076
140,0.9000000000000004,0.20321570024851665
140,1,0.19315799763624633
140,1.1000000000000014,0.204078228288047
140,1.200000000000001,0.205814679496379
140,1.3000000000000007,0.16643918634504498
140,1.4000000000000004,0.16745996145432768
140,1.5,0.14305835283633464
140,1.6000000000000014,0.13098019900709745
140,1.700000000000001,0.13448421101818628
140,1.8000000000000007,0.15018878339888023
140,1.9000000000000004,0.11288716348111984
140,2,0.10999484398732454
140,2.1000000000000014,0.11385586256732692
140,2.200000000000001,0.08466007827686392
140,2.3000000000000007,0.07615095199341743
140,2.4000000000000004,0.09120079514082534
140,2.5,0.048317056456082266
140,2.6000000000000014,0.07200458961911513
140,2.700000000000001,0.04880856185392865
140,2.8000000000000007,0.06725187370796032
140,2.9000000000000004,0.06167679322275264
140,3,0.04835313902821201
140,3.1000000000000014,0.027490072448659083
140,3.200000000000001,0.013847195960427149
140,3.3000000000000007,0.008449594446189923
140,3.4000000000000004,0.028274784023078127
140,3.5,-4.463108235048391e-5
140,3.6000000000000014,3.0185410502790028e-5
140,3.700000000000001,0.017576578908158863
140,3.8000000000000007,0.0035899765600725074
140,3.9000000000000004,0.013096543818598403
140,4,0.01548502416817222
140,4.100000000000001,0.01696028149374361
140,4.200000000000001,0.0033589270779183734
140,4.300000000000001,-0.003221513870660187
140,4.4,0.013621734487379923
140,4.5,0.006344187880650839
140,4.600000000000001,-0.005458059361153653
140,4.700000000000001,-0.005366593439883941
140,4.800000000000001,-0.008583038029924593
140,4.9,-0.0015663136601326208
140,5,-0.013749125483435013
140,5.100000000000001,-0.01821016991873001
140,5.200000000000001,0.0051825835573045
140,5.300000000000001,-0.011942934619837793
140,5.4,0.005388393832829813
140,5.5,0.014115609732765858
140,5.600000000000001,-0.018631839297449177
140,5.700000000000001,-0.006998797155959066
140,5.800000000000001,0.00952352371491941
140,5.9,0.019677364030555165
140,6,0.016974753706388075
140,6.100000000000001,0.012290248918847156
140,6.199999999999999,0.0031103766756632686
140,6.300000000000001,0.00488985451056623
140,6.400000000000002,0.006219863977439048
140,6.5,-0.0038935906861798184
140,6.600000000000001,0.01360405544969519
140,6.699999999999999,0.014277412361248586
140,6.800000000000001,0.012456544267229211
140,6.900000000000002,-0.009933567780313707
140,7,0.01988608205337555
140,7.100000000000001,0.012098461498415833
140,7.199999999999999,0.002131514466714649
140,7.300000000000001,0.017170449106083126
140,7.400000000000002,0.01612494730839966
140,7.5,0.010257048839501976
140,7.600000000000001,-0.004037515288906687
140,7.699999999999999,-0.004246341002740204
140,7.800000000000001,-5.0951595578577755e-6
140,7.900000000000002,-0.00829151851537796
140,8,-0.007848045699908537
140,8.100000000000001,0.008023614737149128
140,8.2,-0.0044869186989504525
140,8.3,-0.0013541604257446614
140,8.400000000000002,0.001550207158848382
140,8.5,-0.005313977474758492
140,8.600000000000001,-0.01085718564185149
140,8.7,-0.014460261242638878
140,8.8,0.009234295455023233
140,8.900000000000002,-0.012431548824395
140,9,0.005108382846488266
140,9.100000000000001,-5.164695021511185e-4
140,9.200000000000003,8.398413253732971e-4
140,9.3,-0.0068371869610462195
140,9.400000000000002,0.01860251906547236
140,9.5,0.0010699522063298194
140,9.600000000000001,0.015588029227467649
140,9.700000000000003,-0.016646105775268732
140,9.8,-0.00800164594562849
140,9.900000000000002,0.0037978028828281702
140,10,0.0033265990454833007
150,-10,-0.003423006815236688
150,-9.9,0.008888332018920642
150,-9.8,0.007099696954650118
150,-9.7,-0.016915988202302036
150,-9.6,-0.018210958415996716
150,-9.5,0.004499415902948792
150,-9.4,-0.017560664125251722
150,-9.3,0.009277278346604575
150,-9.2,0.003313283343151584
150,-9.1,-0.0031602478058162598
150,-9,0.018012090799138215
150,-8.9,0.01637210161116201
150,-8.8,0.0018509135409056764
150,-8.7,0.008799933815331116
150,-8.6,-0.010911323654381475
150,-8.5,-0.0028913516282250565
150,-8.4,-0.01950542216131085
150,-8.3,-0.009927975366559323
150,-8.2,0.013883502835284847
150,-8.1,-0.019923184910713758
150,-8,-0.016717356698830694
150,-7.9,0.0030962763737239
150,-7.8,-0.01639260065912844
150,-7.699999999999999,-0.0047574634050942255
150,-7.6,-0.0051168429152720065
150,-7.5,0.01153186472559106
150,-7.4,0.01455930139724826
150,-7.3,8.958228273367509e-4
150,-7.199999999999999,0.014572677077247485
150,-7.1,0.016933620769672777
150,-7,-0.008987750845652117
150,-6.9,-0.017262147620458867
150,-6.8,-0.017253314399331497
150,-6.699999999999999,0.005671049411330867
150,-6.6,-0.01750817311306456
150,-6.5,0.019173160764589494
150,-6.4,-0.012245856629714011
150,-6.3,-0.007654309672864907
150,-6.199999999999999,-0.013638854370200737
150,-6.1,-0.01840576791503002
150,-6,-0.0013013971637011196
150,-5.8999999999999995,0.0016480809497813752
150,-5.8,0.015912526571080568
150,-5.7,-0.018268134437031982
150,-5.6,-0.010481363702102092
150,-5.5,-0.00914933283455028
150,-5.3999999999999995,-0.008108282666424299
150,-5.3,0.012179093118340192
150,-5.199999999999999,-0.016923849669724923
150,-5.1,0.01613016427169714
150,-5,0.01415381588396295
150,-4.8999999999999995,-0.005623004961683202
150,-4.8,0.011656425321862241
150,-4.699999999999999,-0.006043355981283502
150,-4.6,0.022162902697012904
150,-4.5,0.016007727426131192
150,-4.3999999999999995,-0.00434055042623725
150,-4.3,0.010330833593827755
150,-4.199999999999999,-0.010857785312276958
150,-4.1,0.008789001384517766
150,-4,0.008805196843729275
150,-3.8999999999999995,0.005994336414631001
150,-3.8,0.02970739303067338
150,-3.6999999999999993,0.034176585718047145
150,-3.5999999999999996,0.04024558572947237
150,-3.5,0.04206323175258863
150,-3.3999999999999995,0.04059871286952069
150,-3.3,0.04096786068214735
150,-3.1999999999999993,0.035670986274961985
150,-3.0999999999999996,0.020377296258460225
150,-3,0.04914950088012489
150,-2.8999999999999995,0.0352429173473081
150,-2.8,0.03991415249382542
150,-2.6999999999999993,0.04992221701374927
