country,date,confirmed
Uzbekistan,2020-06-12,4869
Uzbekistan,2020-06-13,4966
Uzbekistan,2020-06-14,5080
Uzbekistan,2020-06-15,5263
Uzbekistan,2020-06-16,5493
Uzbekistan,2020-06-17,5682
Uzbekistan,2020-06-18,5767
Uzbekistan,2020-06-19,5946
Uzbekistan,2020-06-20,6153
Uzbekistan,2020-06-21,6315
Uzbekistan,2020-06-22,6461
Uzbekistan,2020-06-23,6662
Uzbekistan,2020-06-24,6990
Uzbekistan,2020-06-25,7177
Uzbekistan,2020-06-26,7427
Uzbekistan,2020-06-27,7682
Uzbekistan,2020-06-28,7948
Uzbekistan,2020-06-29,8222
Uzbekistan,2020-06-30,8503
Uzbekistan,2020-07-01,8781
Uzbekistan,2020-07-02,9078
Uzbekistan,2020-07-03,9396
Uzbekistan,2020-07-04,9708
Uzbekistan,2020-07-05,10020
Uzbekistan,2020-07-06,10362
Uzbekistan,2020-07-07,10838
Uzbekistan,2020-07-08,11092
Uzbekistan,2020-07-09,11564
Uzbekistan,2020-07-10,12027
Uzbekistan,2020-07-11,12513
Uzbekistan,2020-07-12,12997
Uzbekistan,2020-07-13,13591
Uzbekistan,2020-07-14,14085
Uzbekistan,2020-07-15,14581
Uzbekistan,2020-07-16,15066
Uzbekistan,2020-07-17,15607
Uzbekistan,2020-07-18,16186
Uzbekistan,2020-07-19,16752
Uzbekistan,2020-07-20,17149
Uzbekistan,2020-07-21,17881
Uzbekistan,2020-07-22,18379
Uzbekistan,2020-07-23,18986
Uzbekistan,2020-07-24,19360
Uzbekistan,2020-07-25,19952
Uzbekistan,2020-07-26,20531
Uzbekistan,2020-07-27,21209
Uzbekistan,2020-07-28,21699
Uzbekistan,2020-07-29,22585
Uzbekistan,2020-07-30,23271
Uzbekistan,2020-07-31,24009
Uzbekistan,2020-08-01,24783
Uzbekistan,2020-08-02,25336
Uzbekistan,2020-08-03,26066
Uzbekistan,2020-08-04,27047
Uzbekistan,2020-08-05,27793
Uzbekistan,2020-08-06,28315
Uzbekistan,2020-08-07,29057
Uzbekistan,2020-08-08,29652
Uzbekistan,2020-08-09,30609
Uzbekistan,2020-08-10,31304
Uzbekistan,2020-08-11,31747
Uzbekistan,2020-08-12,32654
Uzbekistan,2020-08-13,33323
Uzbekistan,2020-08-14,33821
Uzbekistan,2020-08-15,34528
Uzbekistan,2020-08-16,35329
Uzbekistan,2020-08-17,35702
Uzbekistan,2020-08-18,36352
Uzbekistan,2020-08-19,37112
Uzbekistan,2020-08-20,37547
Uzbekistan,2020-08-21,38074
Uzbekistan,2020-08-22,38532
Uzbekistan,2020-08-23,38946
Uzbekistan,2020-08-24,39348
Uzbekistan,2020-08-25,39641
Uzbekistan,2020-08-26,39964
Uzbekistan,2020-08-27,40447
Uzbekistan,2020-08-28,40720
Uzbekistan,2020-08-29,41067
Uzbekistan,2020-08-30,41424
Uzbekistan,2020-08-31,41893
Uzbekistan,2020-09-01,42127
Uzbekistan,2020-09-02,42437
Uzbekistan,2020-09-03,42688
Uzbekistan,2020-09-04,42998
Uzbekistan,2020-09-05,43293
Uzbekistan,2020-09-06,43587
Uzbekistan,2020-09-07,43893
Uzbekistan,2020-09-08,44281
Uzbekistan,2020-09-09,44930
Uzbekistan,2020-09-10,45473
Uzbekistan,2020-09-11,46160
Uzbekistan,2020-09-12,46721
Uzbekistan,2020-09-13,47287
Uzbekistan,2020-09-14,47836
Uzbekistan,2020-09-15,48429
Uzbekistan,2020-09-16,49015
Uzbekistan,2020-09-17,49627
Uzbekistan,2020-09-18,50253
Uzbekistan,2020-09-19,50992
Uzbekistan,2020-09-20,51640
Uzbekistan,2020-09-21,52070
Uzbekistan,2020-09-22,52685
Uzbekistan,2020-09-23,53275
Uzbekistan,2020-09-24,53834
Uzbekistan,2020-09-25,54392
Uzbekistan,2020-09-26,54819
Uzbekistan,2020-09-27,55320
Uzbekistan,2020-09-28,55776
Uzbekistan,2020-09-29,56354
Uzbekistan,2020-09-30,56717
Uzbekistan,2020-10-01,57190
Uzbekistan,2020-10-02,57454
Uzbekistan,2020-10-03,58238
Uzbekistan,2020-10-04,58612
Uzbekistan,2020-10-05,58946
Uzbekistan,2020-10-06,59343
Uzbekistan,2020-10-07,59579
Uzbekistan,2020-10-08,60026
Uzbekistan,2020-10-09,60342
Uzbekistan,2020-10-10,60776
Uzbekistan,2020-10-11,61098
Uzbekistan,2020-10-12,61319
Uzbekistan,2020-10-13,61642
Uzbekistan,2020-10-14,61950
Uzbekistan,2020-10-15,62278
Uzbekistan,2020-10-16,62588
Uzbekistan,2020-10-17,62809
Uzbekistan,2020-10-18,63124
Uzbekistan,2020-10-19,63523
Uzbekistan,2020-10-20,63831
Uzbekistan,2020-10-21,64010
Uzbekistan,2020-10-22,64439
Uzbekistan,2020-10-23,64724
Uzbekistan,2020-10-24,64923
Uzbekistan,2020-10-25,65307
Venezuela,2020-01-22,0
Venezuela,2020-01-23,0
Venezuela,2020-01-24,0
Venezuela,2020-01-25,0
Venezuela,2020-01-26,0
Venezuela,2020-01-27,0
Venezuela,2020-01-28,0
Venezuela,2020-01-29,0
Venezuela,2020-01-30,0
Venezuela,2020-01-31,0
Venezuela,2020-02-01,0
Venezuela,2020-02-02,0
Venezuela,2020-02-03,0
Venezuela,2020-02-04,0
Venezuela,2020-02-05,0
Venezuela,2020-02-06,0
Venezuela,2020-02-07,0
Venezuela,2020-02-08,0
Venezuela,2020-02-09,0
Venezuela,2020-02-10,0
Venezuela,2020-02-11,0
Venezuela,2020-02-12,0
Venezuela,2020-02-13,0
Venezuela,2020-02-14,0
Venezuela,2020-02-15,0
Venezuela,2020-02-16,0
Venezuela,2020-02-17,0
Venezuela,2020-02-18,0
Venezuela,2020-02-19,0
Venezuela,2020-02-20,0
Venezuela,2020-02-21,0
Venezuela,2020-02-22,0
Venezuela,2020-02-23,0
Venezuela,2020-02-24,0
Venezuela,2020-02-25,0
Venezuela,2020-02-26,0
Venezuela,2020-02-27,0
Venezuela,2020-02-28,0
Venezuela,2020-02-29,0
Venezuela,2020-03-01,0
Venezuela,2020-03-02,0
Venezuela,2020-03-03,0
Venezuela,2020-03-04,0
Venezuela,2020-03-05,0
Venezuela,2020-03-06,0
Venezuela,2020-03-07,0
Venezuela,2020-03-08,0
Venezuela,2020-03-09,0
Venezuela,2020-03-10,0
Venezuela,2020-03-11,0
Venezuela,2020-03-12,0
Venezuela,2020-03-13,0
Venezuela,2020-03-14,2
Venezuela,2020-03-15,10
Venezuela,2020-03-16,17
Venezuela,2020-03-17,33
Venezuela,2020-03-18,36
Venezuela,2020-03-19,42
Venezuela,2020-03-20,42
Venezuela,2020-03-21,70
Venezuela,2020-03-22,70
Venezuela,2020-03-23,77
Venezuela,2020-03-24,84
Venezuela,2020-03-25,91
Venezuela,2020-03-26,107
Venezuela,2020-03-27,107
Venezuela,2020-03-28,119
Venezuela,2020-03-29,119
Venezuela,2020-03-30,135
Venezuela,2020-03-31,135
Venezuela,2020-04-01,143
Venezuela,2020-04-02,146
Venezuela,2020-04-03,153
Venezuela,2020-04-04,155
Venezuela,2020-04-05,159
Venezuela,2020-04-06,165
Venezuela,2020-04-07,165
Venezuela,2020-04-08,167
Venezuela,2020-04-09,171
Venezuela,2020-04-10,171
Venezuela,2020-04-11,175
Venezuela,2020-04-12,181
Venezuela,2020-04-13,189
Venezuela,2020-04-14,189
Venezuela,2020-04-15,197
Venezuela,2020-04-16,204
Venezuela,2020-04-17,204
Venezuela,2020-04-18,227
Venezuela,2020-04-19,256
Venezuela,2020-04-20,256
Venezuela,2020-04-21,285
Venezuela,2020-04-22,288
Venezuela,2020-04-23,311
Venezuela,2020-04-24,318
Venezuela,2020-04-25,323
Venezuela,2020-04-26,325
Venezuela,2020-04-27,329
Venezuela,2020-04-28,329
Venezuela,2020-04-29,331
Venezuela,2020-04-30,333
Venezuela,2020-05-01,335
Venezuela,2020-05-02,345
Venezuela,2020-05-03,357
Venezuela,2020-05-04,357
Venezuela,2020-05-05,361
Venezuela,2020-05-06,379
Venezuela,2020-05-07,381
Venezuela,2020-05-08,388
Venezuela,2020-05-09,402
Venezuela,2020-05-10,414
Venezuela,2020-05-11,422
Venezuela,2020-05-12,423
Venezuela,2020-05-13,423
Venezuela,2020-05-14,455
Venezuela,2020-05-15,459
Venezuela,2020-05-16,504
Venezuela,2020-05-17,541
Venezuela,2020-05-18,618
Venezuela,2020-05-19,749
Venezuela,2020-05-20,824
Venezuela,2020-05-21,882
Venezuela,2020-05-22,944
Venezuela,2020-05-23,1010
Venezuela,2020-05-24,1121
Venezuela,2020-05-25,1177
Venezuela,2020-05-26,1211
Venezuela,2020-05-27,1245
Venezuela,2020-05-28,1325
Venezuela,2020-05-29,1370
Venezuela,2020-05-30,1459
Venezuela,2020-05-31,1510
Venezuela,2020-06-01,1662
Venezuela,2020-06-02,1819
Venezuela,2020-06-03,1952
Venezuela,2020-06-04,2087
Venezuela,2020-06-05,2145
Venezuela,2020-06-06,2316
Venezuela,2020-06-07,2377
Venezuela,2020-06-08,2473
Venezuela,2020-06-09,2632
Venezuela,2020-06-10,2738
Venezuela,2020-06-11,2814
Venezuela,2020-06-12,2879
Venezuela,2020-06-13,2904
Venezuela,2020-06-14,2978
Venezuela,2020-06-15,3062
Venezuela,2020-06-16,3150
Venezuela,2020-06-17,3386
Venezuela,2020-06-18,3483
Venezuela,2020-06-19,3591
Venezuela,2020-06-20,3789
Venezuela,2020-06-21,3917
Venezuela,2020-06-22,4048
Venezuela,2020-06-23,4187
Venezuela,2020-06-24,4366
Venezuela,2020-06-25,4563
Venezuela,2020-06-26,4779
Venezuela,2020-06-27,5130
Venezuela,2020-06-28,5297
Venezuela,2020-06-29,5530
Venezuela,2020-06-30,5832
Venezuela,2020-07-01,6062
Venezuela,2020-07-02,6273
Venezuela,2020-07-03,6537
Venezuela,2020-07-04,6750
Venezuela,2020-07-05,7169
Venezuela,2020-07-06,7411
Venezuela,2020-07-07,7693
Venezuela,2020-07-08,8008
Venezuela,2020-07-09,8372
Venezuela,2020-07-10,8803
Venezuela,2020-07-11,9178
Venezuela,2020-07-12,9465
Venezuela,2020-07-13,9707
Venezuela,2020-07-14,10010
Venezuela,2020-07-15,10428
Venezuela,2020-07-16,10854
Venezuela,2020-07-17,11191
Venezuela,2020-07-18,11483
Venezuela,2020-07-19,11891
Venezuela,2020-07-20,12334
Venezuela,2020-07-21,12774
Venezuela,2020-07-22,13164
Venezuela,2020-07-23,13613
Venezuela,2020-07-24,14263
Venezuela,2020-07-25,14929
Venezuela,2020-07-26,15463
Venezuela,2020-07-27,15988
Venezuela,2020-07-28,16571
Venezuela,2020-07-29,17158
Venezuela,2020-07-30,17859
Venezuela,2020-07-31,18574
Venezuela,2020-08-01,19443
Venezuela,2020-08-02,20206
Venezuela,2020-08-03,20754
Venezuela,2020-08-04,21438
Venezuela,2020-08-05,22299
Venezuela,2020-08-06,23280
Venezuela,2020-08-07,24166
Venezuela,2020-08-08,24961
Venezuela,2020-08-09,25805
Venezuela,2020-08-10,26800
Venezuela,2020-08-11,27938
Venezuela,2020-08-12,29088
Venezuela,2020-08-13,30369
Venezuela,2020-08-14,31381
Venezuela,2020-08-15,32607
Venezuela,2020-08-16,33755
Venezuela,2020-08-17,34802
Venezuela,2020-08-18,35697
Venezuela,2020-08-19,36868
Venezuela,2020-08-20,37567
Venezuela,2020-08-21,38219
Venezuela,2020-08-22,38957
Venezuela,2020-08-23,39564
Venezuela,2020-08-24,40338
Venezuela,2020-08-25,41158
Venezuela,2020-08-26,41965
Venezuela,2020-08-27,42898
Venezuela,2020-08-28,43879
Venezuela,2020-08-29,44946
Venezuela,2020-08-30,45868
Venezuela,2020-08-31,46728
Venezuela,2020-09-01,47756
Venezuela,2020-09-02,48883
Venezuela,2020-09-03,49877
Venezuela,2020-09-04,50973
Venezuela,2020-09-05,52165
Venezuela,2020-09-06,53289
Venezuela,2020-09-07,54350
Venezuela,2020-09-08,55563
Venezuela,2020-09-09,56751
Venezuela,2020-09-10,57823
Venezuela,2020-09-11,58663
Venezuela,2020-09-12,59630
Venezuela,2020-09-13,60540
Venezuela,2020-09-14,61569
Venezuela,2020-09-15,62655
Venezuela,2020-09-16,63416
Venezuela,2020-09-17,64284
Venezuela,2020-09-18,65174
Venezuela,2020-09-19,65949
Venezuela,2020-09-20,66656
Venezuela,2020-09-21,67443
Venezuela,2020-09-22,68453
Venezuela,2020-09-23,69439
Venezuela,2020-09-24,70406
Venezuela,2020-09-25,71273
Venezuela,2020-09-26,71940
Venezuela,2020-09-27,72691
Venezuela,2020-09-28,73528
Venezuela,2020-09-29,74363
Venezuela,2020-09-30,75122
Venezuela,2020-10-01,76029
Venezuela,2020-10-02,76820
Venezuela,2020-10-03,77646
Venezuela,2020-10-04,78434
Venezuela,2020-10-05,79117
Venezuela,2020-10-06,79796
Venezuela,2020-10-07,80404
Venezuela,2020-10-08,81019
Venezuela,2020-10-09,81696
Venezuela,2020-10-10,82453
Venezuela,2020-10-11,83137
Venezuela,2020-10-12,83756
Venezuela,2020-10-13,84391
Venezuela,2020-10-14,85005
Venezuela,2020-10-15,85469
Venezuela,2020-10-16,85758
Venezuela,2020-10-17,86289
Venezuela,2020-10-18,86636
Venezuela,2020-10-19,86636
Venezuela,2020-10-20,87644
Venezuela,2020-10-21,88035
Venezuela,2020-10-22,88416
Venezuela,2020-10-23,88718
Venezuela,2020-10-24,89142
Venezuela,2020-10-25,89565
Vietnam,2020-01-22,0
Vietnam,2020-01-23,2
Vietnam,2020-01-24,2
Vietnam,2020-01-25,2
Vietnam,2020-01-26,2
Vietnam,2020-01-27,2
Vietnam,2020-01-28,2
Vietnam,2020-01-29,2
Vietnam,2020-01-30,2
Vietnam,2020-01-31,2
Vietnam,2020-02-01,6
Vietnam,2020-02-02,6
Vietnam,2020-02-03,8
Vietnam,2020-02-04,8
Vietnam,2020-02-05,8
Vietnam,2020-02-06,10
Vietnam,2020-02-07,10
Vietnam,2020-02-08,13
Vietnam,2020-02-09,13
Vietnam,2020-02-10,14
Vietnam,2020-02-11,15
Vietnam,2020-02-12,15
Vietnam,2020-02-13,16
Vietnam,2020-02-14,16
Vietnam,2020-02-15,16
Vietnam,2020-02-16,16
Vietnam,2020-02-17,16
Vietnam,2020-02-18,16
Vietnam,2020-02-19,16
Vietnam,2020-02-20,16
Vietnam,2020-02-21,16
Vietnam,2020-02-22,16
Vietnam,2020-02-23,16
Vietnam,2020-02-24,16
Vietnam,2020-02-25,16
Vietnam,2020-02-26,16
Vietnam,2020-02-27,16
Vietnam,2020-02-28,16
Vietnam,2020-02-29,16
Vietnam,2020-03-01,16
Vietnam,2020-03-02,16
Vietnam,2020-03-03,16
Vietnam,2020-03-04,16
Vietnam,2020-03-05,16
Vietnam,2020-03-06,16
Vietnam,2020-03-07,18
Vietnam,2020-03-08,30
Vietnam,2020-03-09,30
Vietnam,2020-03-10,31
Vietnam,2020-03-11,38
Vietnam,2020-03-12,39
Vietnam,2020-03-13,47
Vietnam,2020-03-14,53
Vietnam,2020-03-15,56
Vietnam,2020-03-16,61
Vietnam,2020-03-17,66
Vietnam,2020-03-18,75
Vietnam,2020-03-19,85
Vietnam,2020-03-20,91
Vietnam,2020-03-21,94
Vietnam,2020-03-22,113
Vietnam,2020-03-23,123
Vietnam,2020-03-24,134
Vietnam,2020-03-25,141
Vietnam,2020-03-26,153
Vietnam,2020-03-27,163
Vietnam,2020-03-28,174
Vietnam,2020-03-29,188
Vietnam,2020-03-30,203
Vietnam,2020-03-31,212
Vietnam,2020-04-01,218
Vietnam,2020-04-02,233
Vietnam,2020-04-03,237
Vietnam,2020-04-04,240
Vietnam,2020-04-05,241
Vietnam,2020-04-06,245
Vietnam,2020-04-07,249
Vietnam,2020-04-08,251
Vietnam,2020-04-09,255
Vietnam,2020-04-10,257
Vietnam,2020-04-11,258
Vietnam,2020-04-12,262
Vietnam,2020-04-13,265
Vietnam,2020-04-14,266
Vietnam,2020-04-15,267
Vietnam,2020-04-16,268
Vietnam,2020-04-17,268
Vietnam,2020-04-18,268
Vietnam,2020-04-19,268
Vietnam,2020-04-20,268
Vietnam,2020-04-21,268
Vietnam,2020-04-22,268
Vietnam,2020-04-23,268
Vietnam,2020-04-24,270
Vietnam,2020-04-25,270
Vietnam,2020-04-26,270
Vietnam,2020-04-27,270
Vietnam,2020-04-28,270
Vietnam,2020-04-29,270
Vietnam,2020-04-30,270
Vietnam,2020-05-01,270
Vietnam,2020-05-02,270
Vietnam,2020-05-03,271
Vietnam,2020-05-04,271
Vietnam,2020-05-05,271
Vietnam,2020-05-06,271
Vietnam,2020-05-07,288
Vietnam,2020-05-08,288
Vietnam,2020-05-09,288
Vietnam,2020-05-10,288
Vietnam,2020-05-11,288
Vietnam,2020-05-12,288
Vietnam,2020-05-13,288
Vietnam,2020-05-14,312
Vietnam,2020-05-15,314
Vietnam,2020-05-16,318
Vietnam,2020-05-17,320
Vietnam,2020-05-18,324
Vietnam,2020-05-19,324
Vietnam,2020-05-20,324
Vietnam,2020-05-21,324
Vietnam,2020-05-22,324
Vietnam,2020-05-23,325
Vietnam,2020-05-24,325
Vietnam,2020-05-25,326
Vietnam,2020-05-26,327
Vietnam,2020-05-27,327
Vietnam,2020-05-28,327
Vietnam,2020-05-29,328
Vietnam,2020-05-30,328
Vietnam,2020-05-31,328
Vietnam,2020-06-01,328
Vietnam,2020-06-02,328
Vietnam,2020-06-03,328
Vietnam,2020-06-04,328
Vietnam,2020-06-05,328
Vietnam,2020-06-06,329
Vietnam,2020-06-07,331
Vietnam,2020-06-08,332
Vietnam,2020-06-09,332
Vietnam,2020-06-10,332
Vietnam,2020-06-11,332
Vietnam,2020-06-12,333
Vietnam,2020-06-13,334
Vietnam,2020-06-14,334
Vietnam,2020-06-15,334
Vietnam,2020-06-16,334
Vietnam,2020-06-17,335
Vietnam,2020-06-18,342
Vietnam,2020-06-19,349
Vietnam,2020-06-20,349
Vietnam,2020-06-21,349
Vietnam,2020-06-22,349
Vietnam,2020-06-23,349
Vietnam,2020-06-24,352
Vietnam,2020-06-25,352
Vietnam,2020-06-26,353
Vietnam,2020-06-27,355
Vietnam,2020-06-28,355
Vietnam,2020-06-29,355
Vietnam,2020-06-30,355
Vietnam,2020-07-01,355
Vietnam,2020-07-02,355
Vietnam,2020-07-03,355
Vietnam,2020-07-04,355
Vietnam,2020-07-05,355
Vietnam,2020-07-06,369
Vietnam,2020-07-07,369
Vietnam,2020-07-08,369
Vietnam,2020-07-09,369
Vietnam,2020-07-10,370
Vietnam,2020-07-11,370
Vietnam,2020-07-12,372
Vietnam,2020-07-13,373
Vietnam,2020-07-14,373
Vietnam,2020-07-15,381
Vietnam,2020-07-16,381
Vietnam,2020-07-17,382
Vietnam,2020-07-18,382
Vietnam,2020-07-19,383
Vietnam,2020-07-20,384
Vietnam,2020-07-21,401
Vietnam,2020-07-22,408
Vietnam,2020-07-23,412
Vietnam,2020-07-24,415
Vietnam,2020-07-25,417
Vietnam,2020-07-26,420
Vietnam,2020-07-27,431
Vietnam,2020-07-28,446
Vietnam,2020-07-29,459
Vietnam,2020-07-30,509
Vietnam,2020-07-31,558
Vietnam,2020-08-01,590
Vietnam,2020-08-02,621
Vietnam,2020-08-03,652
Vietnam,2020-08-04,672
Vietnam,2020-08-05,717
Vietnam,2020-08-06,750
Vietnam,2020-08-07,789
Vietnam,2020-08-08,812
Vietnam,2020-08-09,841
Vietnam,2020-08-10,847
Vietnam,2020-08-11,866
Vietnam,2020-08-12,883
Vietnam,2020-08-13,911
Vietnam,2020-08-14,930
Vietnam,2020-08-15,951
Vietnam,2020-08-16,964
Vietnam,2020-08-17,983
Vietnam,2020-08-18,989
Vietnam,2020-08-19,994
Vietnam,2020-08-20,1007
Vietnam,2020-08-21,1009
Vietnam,2020-08-22,1014
Vietnam,2020-08-23,1016
Vietnam,2020-08-24,1022
Vietnam,2020-08-25,1029
Vietnam,2020-08-26,1034
Vietnam,2020-08-27,1036
Vietnam,2020-08-28,1038
Vietnam,2020-08-29,1040
Vietnam,2020-08-30,1040
Vietnam,2020-08-31,1044
Vietnam,2020-09-01,1044
Vietnam,2020-09-02,1046
Vietnam,2020-09-03,1046
Vietnam,2020-09-04,1049
Vietnam,2020-09-05,1049
Vietnam,2020-09-06,1049
Vietnam,2020-09-07,1049
Vietnam,2020-09-08,1054
Vietnam,2020-09-09,1059
Vietnam,2020-09-10,1059
Vietnam,2020-09-11,1060
Vietnam,2020-09-12,1060
Vietnam,2020-09-13,1063
Vietnam,2020-09-14,1063
Vietnam,2020-09-15,1063
Vietnam,2020-09-16,1063
Vietnam,2020-09-17,1066
Vietnam,2020-09-18,1068
Vietnam,2020-09-19,1068
Vietnam,2020-09-20,1068
Vietnam,2020-09-21,1068
Vietnam,2020-09-22,1068
Vietnam,2020-09-23,1069
Vietnam,2020-09-24,1069
Vietnam,2020-09-25,1069
Vietnam,2020-09-26,1069
Vietnam,2020-09-27,1074
Vietnam,2020-09-28,1077
Vietnam,2020-09-29,1094
Vietnam,2020-09-30,1094
Vietnam,2020-10-01,1095
Vietnam,2020-10-02,1096
Vietnam,2020-10-03,1096
Vietnam,2020-10-04,1096
Vietnam,2020-10-05,1097
Vietnam,2020-10-06,1098
Vietnam,2020-10-07,1099
Vietnam,2020-10-08,1100
Vietnam,2020-10-09,1105
Vietnam,2020-10-10,1107
Vietnam,2020-10-11,1109
Vietnam,2020-10-12,1110
Vietnam,2020-10-13,1113
Vietnam,2020-10-14,1122
Vietnam,2020-10-15,1124
Vietnam,2020-10-16,1124
Vietnam,2020-10-17,1126
Vietnam,2020-10-18,1134
Vietnam,2020-10-19,1140
Vietnam,2020-10-20,1141
Vietnam,2020-10-21,1144
Vietnam,2020-10-22,1148
Vietnam,2020-10-23,1148
Vietnam,2020-10-24,1160
Vietnam,2020-10-25,1168
West Bank and Gaza,2020-01-22,0
West Bank and Gaza,2020-01-23,0
West Bank and Gaza,2020-01-24,0
West Bank and Gaza,2020-01-25,0
West Bank and Gaza,2020-01-26,0
West Bank and Gaza,2020-01-27,0
West Bank and Gaza,2020-01-28,0
West Bank and Gaza,2020-01-29,0
West Bank and Gaza,2020-01-30,0
West Bank and Gaza,2020-01-31,0
West Bank and Gaza,2020-02-01,0
West Bank and Gaza,2020-02-02,0
West Bank and Gaza,2020-02-03,0
West Bank and Gaza,2020-02-04,0
West Bank and Gaza,2020-02-05,0
West Bank and Gaza,2020-02-06,0
West Bank and Gaza,2020-02-07,0
West Bank and Gaza,2020-02-08,0
West Bank and Gaza,2020-02-09,0
West Bank and Gaza,2020-02-10,0
West Bank and Gaza,2020-02-11,0
West Bank and Gaza,2020-02-12,0
West Bank and Gaza,2020-02-13,0
West Bank and Gaza,2020-02-14,0
West Bank and Gaza,2020-02-15,0
West Bank and Gaza,2020-02-16,0
West Bank and Gaza,2020-02-17,0
West Bank and Gaza,2020-02-18,0
West Bank and Gaza,2020-02-19,0
West Bank and Gaza,2020-02-20,0
West Bank and Gaza,2020-02-21,0
West Bank and Gaza,2020-02-22,0
West Bank and Gaza,2020-02-23,0
West Bank and Gaza,2020-02-24,0
West Bank and Gaza,2020-02-25,0
West Bank and Gaza,2020-02-26,0
West Bank and Gaza,2020-02-27,0
West Bank and Gaza,2020-02-28,0
West Bank and Gaza,2020-02-29,0
West Bank and Gaza,2020-03-01,0
West Bank and Gaza,2020-03-02,0
West Bank and Gaza,2020-03-03,0
West Bank and Gaza,2020-03-04,0
West Bank and Gaza,2020-03-05,4
West Bank and Gaza,2020-03-06,7
West Bank and Gaza,2020-03-07,16
West Bank and Gaza,2020-03-08,16
West Bank and Gaza,2020-03-09,19
West Bank and Gaza,2020-03-10,26
West Bank and Gaza,2020-03-11,30
West Bank and Gaza,2020-03-12,30
West Bank and Gaza,2020-03-13,31
West Bank and Gaza,2020-03-14,35
West Bank and Gaza,2020-03-15,38
West Bank and Gaza,2020-03-16,38
West Bank and Gaza,2020-03-17,39
West Bank and Gaza,2020-03-18,41
West Bank and Gaza,2020-03-19,44
West Bank and Gaza,2020-03-20,47
West Bank and Gaza,2020-03-21,48
West Bank and Gaza,2020-03-22,52
West Bank and Gaza,2020-03-23,59
West Bank and Gaza,2020-03-24,59
West Bank and Gaza,2020-03-25,59
West Bank and Gaza,2020-03-26,84
West Bank and Gaza,2020-03-27,91
West Bank and Gaza,2020-03-28,98
West Bank and Gaza,2020-03-29,109
West Bank and Gaza,2020-03-30,116
West Bank and Gaza,2020-03-31,119
West Bank and Gaza,2020-04-01,134
West Bank and Gaza,2020-04-02,161
West Bank and Gaza,2020-04-03,194
West Bank and Gaza,2020-04-04,217
West Bank and Gaza,2020-04-05,237
West Bank and Gaza,2020-04-06,254
West Bank and Gaza,2020-04-07,261
West Bank and Gaza,2020-04-08,263
West Bank and Gaza,2020-04-09,263
West Bank and Gaza,2020-04-10,267
West Bank and Gaza,2020-04-11,268
West Bank and Gaza,2020-04-12,271
West Bank and Gaza,2020-04-13,273
West Bank and Gaza,2020-04-14,284
West Bank and Gaza,2020-04-15,291
West Bank and Gaza,2020-04-16,294
West Bank and Gaza,2020-04-17,307
West Bank and Gaza,2020-04-18,313
West Bank and Gaza,2020-04-19,319
West Bank and Gaza,2020-04-20,329
West Bank and Gaza,2020-04-21,329
West Bank and Gaza,2020-04-22,335
West Bank and Gaza,2020-04-23,336
West Bank and Gaza,2020-04-24,340
West Bank and Gaza,2020-04-25,342
West Bank and Gaza,2020-04-26,342
West Bank and Gaza,2020-04-27,342
West Bank and Gaza,2020-04-28,343
West Bank and Gaza,2020-04-29,344
West Bank and Gaza,2020-04-30,344
West Bank and Gaza,2020-05-01,353
West Bank and Gaza,2020-05-02,353
West Bank and Gaza,2020-05-03,353
West Bank and Gaza,2020-05-04,362
West Bank and Gaza,2020-05-05,371
West Bank and Gaza,2020-05-06,374
West Bank and Gaza,2020-05-07,375
West Bank and Gaza,2020-05-08,375
West Bank and Gaza,2020-05-09,375
West Bank and Gaza,2020-05-10,375
West Bank and Gaza,2020-05-11,375
West Bank and Gaza,2020-05-12,375
West Bank and Gaza,2020-05-13,375
West Bank and Gaza,2020-05-14,375
West Bank and Gaza,2020-05-15,375
West Bank and Gaza,2020-05-16,376
West Bank and Gaza,2020-05-17,381
West Bank and Gaza,2020-05-18,388
West Bank and Gaza,2020-05-19,391
West Bank and Gaza,2020-05-20,398
West Bank and Gaza,2020-05-21,423
West Bank and Gaza,2020-05-22,423
West Bank and Gaza,2020-05-23,423
West Bank and Gaza,2020-05-24,423
West Bank and Gaza,2020-05-25,423
West Bank and Gaza,2020-05-26,429
West Bank and Gaza,2020-05-27,434
West Bank and Gaza,2020-05-28,446
West Bank and Gaza,2020-05-29,446
West Bank and Gaza,2020-05-30,447
West Bank and Gaza,2020-05-31,448
West Bank and Gaza,2020-06-01,449
West Bank and Gaza,2020-06-02,451
West Bank and Gaza,2020-06-03,457
West Bank and Gaza,2020-06-04,464
West Bank and Gaza,2020-06-05,464
West Bank and Gaza,2020-06-06,464
West Bank and Gaza,2020-06-07,472
West Bank and Gaza,2020-06-08,473
West Bank and Gaza,2020-06-09,481
West Bank and Gaza,2020-06-10,485
West Bank and Gaza,2020-06-11,487
West Bank and Gaza,2020-06-12,489
West Bank and Gaza,2020-06-13,489
West Bank and Gaza,2020-06-14,492
West Bank and Gaza,2020-06-15,505
West Bank and Gaza,2020-06-16,514
West Bank and Gaza,2020-06-17,555
West Bank and Gaza,2020-06-18,600
West Bank and Gaza,2020-06-19,675
West Bank and Gaza,2020-06-20,784
West Bank and Gaza,2020-06-21,833
West Bank and Gaza,2020-06-22,1001
West Bank and Gaza,2020-06-23,1169
West Bank and Gaza,2020-06-24,1328
West Bank and Gaza,2020-06-25,1382
